utc_timestamp,cet_cest_timestamp,NL_load_actual_entsoe_transparency,NL_load_forecast_entsoe_transparency,NL_solar_generation_actual,NL_wind_generation_actual,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual
2017-08-10T04:00:00Z,2017-08-10T06:00:00+0200,10716,11949,3,315,179,136
2017-08-10T05:00:00Z,2017-08-10T07:00:00+0200,11892,13140,54,329,201,128
2017-08-10T06:00:00Z,2017-08-10T08:00:00+0200,12944,14165,224,317,172,144
2017-08-10T07:00:00Z,2017-08-10T09:00:00+0200,13547,14709,463,322,188,134
2017-08-10T08:00:00Z,2017-08-10T10:00:00+0200,13712,14910,664,242,126,116
2017-08-10T09:00:00Z,2017-08-10T11:00:00+0200,13760,14823,787,288,112,175
2017-08-10T10:00:00Z,2017-08-10T12:00:00+0200,13770,13583,783,301,125,176
2017-08-10T11:00:00Z,2017-08-10T13:00:00+0200,13754,14257,733,324,108,217
2017-08-10T12:00:00Z,2017-08-10T14:00:00+0200,13629,14157,701,321,60,260
2017-08-10T13:00:00Z,2017-08-10T15:00:00+0200,13602,14009,646,380,109,272
2017-08-10T14:00:00Z,2017-08-10T16:00:00+0200,13663,14016,556,493,171,323
2017-08-10T15:00:00Z,2017-08-10T17:00:00+0200,13824,14173,459,561,169,392
2017-08-10T16:00:00Z,2017-08-10T18:00:00+0200,13514,13971,334,700,175,525
2017-08-10T17:00:00Z,2017-08-10T19:00:00+0200,13198,13797,185,521,137,383
2017-08-10T18:00:00Z,2017-08-10T20:00:00+0200,12950,13668,72,311,75,235
2017-08-10T19:00:00Z,2017-08-10T21:00:00+0200,12755,13391,16,289,70,219
2017-08-10T20:00:00Z,2017-08-10T22:00:00+0200,12166,13278,0,277,88,188
2017-08-10T21:00:00Z,2017-08-10T23:00:00+0200,11516,12729,0,232,63,170
2017-08-10T22:00:00Z,2017-08-11T00:00:00+0200,10664,11763,0,203,38,165
2017-08-10T23:00:00Z,2017-08-11T01:00:00+0200,10052,11023,0,195,24,171
2017-08-11T00:00:00Z,2017-08-11T02:00:00+0200,9752,10603,0,132,0,132
2017-08-11T01:00:00Z,2017-08-11T03:00:00+0200,9590,10435,0,84,0,84
2017-08-11T02:00:00Z,2017-08-11T04:00:00+0200,9602,10076,0,70,10,61
2017-08-11T03:00:00Z,2017-08-11T05:00:00+0200,9919,10431,0,52,5,47
2017-08-11T04:00:00Z,2017-08-11T06:00:00+0200,10660,11124,3,49,4,45
2017-08-11T05:00:00Z,2017-08-11T07:00:00+0200,11774,12091,32,40,0,40
2017-08-11T06:00:00Z,2017-08-11T08:00:00+0200,12882,13076,150,37,0,37
2017-08-11T07:00:00Z,2017-08-11T09:00:00+0200,13399,13715,304,36,0,36
2017-08-11T08:00:00Z,2017-08-11T10:00:00+0200,13422,13676,393,36,0,36
2017-08-11T09:00:00Z,2017-08-11T11:00:00+0200,13372,13506,523,46,0,46
2017-08-11T10:00:00Z,2017-08-11T12:00:00+0200,13271,13141,687,60,12,48
2017-08-11T11:00:00Z,2017-08-11T13:00:00+0200,13194,13001,827,68,16,51
2017-08-11T12:00:00Z,2017-08-11T14:00:00+0200,12969,12889,897,139,10,130
2017-08-11T13:00:00Z,2017-08-11T15:00:00+0200,12847,12871,918,217,48,169
2017-08-11T14:00:00Z,2017-08-11T16:00:00+0200,12875,12945,844,235,79,156
2017-08-11T15:00:00Z,2017-08-11T17:00:00+0200,13160,13255,670,202,52,149
2017-08-11T16:00:00Z,2017-08-11T18:00:00+0200,12979,13291,452,234,67,166
2017-08-11T17:00:00Z,2017-08-11T19:00:00+0200,12656,13292,243,331,140,191
2017-08-11T18:00:00Z,2017-08-11T20:00:00+0200,12385,13365,94,647,251,396
2017-08-11T19:00:00Z,2017-08-11T21:00:00+0200,12299,13232,18,955,373,582
2017-08-11T20:00:00Z,2017-08-11T22:00:00+0200,11859,13245,0,1147,454,693
2017-08-11T21:00:00Z,2017-08-11T23:00:00+0200,11288,12716,0,1204,504,700
2017-08-11T22:00:00Z,2017-08-12T00:00:00+0200,10443,12263,0,1168,414,754
2017-08-11T23:00:00Z,2017-08-12T01:00:00+0200,9883,11444,0,960,285,674
2017-08-12T00:00:00Z,2017-08-12T02:00:00+0200,9495,10926,0,968,291,677
2017-08-12T01:00:00Z,2017-08-12T03:00:00+0200,9286,10688,0,968,276,692
2017-08-12T02:00:00Z,2017-08-12T04:00:00+0200,9234,10563,0,902,214,688
2017-08-12T03:00:00Z,2017-08-12T05:00:00+0200,9316,10560,0,939,260,679
2017-08-12T04:00:00Z,2017-08-12T06:00:00+0200,9578,10569,2,853,263,589
2017-08-12T05:00:00Z,2017-08-12T07:00:00+0200,10035,10856,11,904,255,649
2017-08-12T06:00:00Z,2017-08-12T08:00:00+0200,10840,11302,32,866,250,616
2017-08-12T07:00:00Z,2017-08-12T09:00:00+0200,11735,12003,70,806,219,587
2017-08-12T08:00:00Z,2017-08-12T10:00:00+0200,12168,12268,134,821,169,653
2017-08-12T09:00:00Z,2017-08-12T11:00:00+0200,12140,12168,214,884,287,596
2017-08-12T10:00:00Z,2017-08-12T12:00:00+0200,11929,11994,314,998,353,645
2017-08-12T11:00:00Z,2017-08-12T13:00:00+0200,11626,11904,457,1151,400,751
2017-08-12T12:00:00Z,2017-08-12T14:00:00+0200,11356,11865,658,1263,367,896
2017-08-12T13:00:00Z,2017-08-12T15:00:00+0200,11194,11953,839,1250,290,960
2017-08-12T14:00:00Z,2017-08-12T16:00:00+0200,11302,12075,850,1218,342,876
2017-08-12T15:00:00Z,2017-08-12T17:00:00+0200,11610,12543,660,1169,441,728
2017-08-12T16:00:00Z,2017-08-12T18:00:00+0200,11701,13011,412,883,361,522
2017-08-12T17:00:00Z,2017-08-12T19:00:00+0200,11590,13164,218,802,373,429
2017-08-12T18:00:00Z,2017-08-12T20:00:00+0200,11312,13298,84,855,381,474
2017-08-12T19:00:00Z,2017-08-12T21:00:00+0200,11379,13262,15,856,368,488
2017-08-12T20:00:00Z,2017-08-12T22:00:00+0200,11172,13400,0,731,329,402
2017-08-12T21:00:00Z,2017-08-12T23:00:00+0200,10532,12977,0,517,256,261
2017-08-12T22:00:00Z,2017-08-13T00:00:00+0200,9893,12255,0,434,194,240
2017-08-12T23:00:00Z,2017-08-13T01:00:00+0200,9416,11514,0,377,186,190
2017-08-13T00:00:00Z,2017-08-13T02:00:00+0200,9064,10927,0,373,184,189
2017-08-13T01:00:00Z,2017-08-13T03:00:00+0200,8883,10673,0,436,223,212
2017-08-13T02:00:00Z,2017-08-13T04:00:00+0200,8788,10543,0,400,207,193
2017-08-13T03:00:00Z,2017-08-13T05:00:00+0200,8794,10344,0,451,204,248
2017-08-13T04:00:00Z,2017-08-13T06:00:00+0200,8691,9964,2,441,148,292
2017-08-13T05:00:00Z,2017-08-13T07:00:00+0200,8892,9784,46,243,111,132
2017-08-13T06:00:00Z,2017-08-13T08:00:00+0200,9328,9850,174,194,124,71
2017-08-13T07:00:00Z,2017-08-13T09:00:00+0200,9732,9852,348,197,137,60
2017-08-13T08:00:00Z,2017-08-13T10:00:00+0200,9973,9953,548,148,85,63
2017-08-13T09:00:00Z,2017-08-13T11:00:00+0200,10065,10109,756,133,89,45
2017-08-13T10:00:00Z,2017-08-13T12:00:00+0200,10126,10296,986,130,70,60
2017-08-13T11:00:00Z,2017-08-13T13:00:00+0200,10074,10335,1188,137,66,72
2017-08-13T12:00:00Z,2017-08-13T14:00:00+0200,9926,10311,1268,105,30,74
2017-08-13T13:00:00Z,2017-08-13T15:00:00+0200,9788,10290,1200,97,12,85
2017-08-13T14:00:00Z,2017-08-13T16:00:00+0200,9943,10651,1040,83,5,78
2017-08-13T15:00:00Z,2017-08-13T17:00:00+0200,10588,11424,841,72,0,72
2017-08-13T16:00:00Z,2017-08-13T18:00:00+0200,10982,11976,616,59,0,59
2017-08-13T17:00:00Z,2017-08-13T19:00:00+0200,11064,12303,358,67,0,67
2017-08-13T18:00:00Z,2017-08-13T20:00:00+0200,11164,12756,134,112,0,112
2017-08-13T19:00:00Z,2017-08-13T21:00:00+0200,11506,12914,18,249,0,249
2017-08-13T20:00:00Z,2017-08-13T22:00:00+0200,11311,13215,0,360,0,360
2017-08-13T21:00:00Z,2017-08-13T23:00:00+0200,10622,12602,0,404,0,404
2017-08-13T22:00:00Z,2017-08-14T00:00:00+0200,9948,11864,0,565,0,565
2017-08-13T23:00:00Z,2017-08-14T01:00:00+0200,9488,11307,0,718,14,704
2017-08-14T00:00:00Z,2017-08-14T02:00:00+0200,9225,10996,0,824,54,770
2017-08-14T01:00:00Z,2017-08-14T03:00:00+0200,9148,10845,0,836,56,779
2017-08-14T02:00:00Z,2017-08-14T04:00:00+0200,9186,10877,0,864,98,766
2017-08-14T03:00:00Z,2017-08-14T05:00:00+0200,9594,11195,0,889,98,790
2017-08-14T04:00:00Z,2017-08-14T06:00:00+0200,10392,11969,2,810,150,660
2017-08-14T05:00:00Z,2017-08-14T07:00:00+0200,11618,13073,54,727,229,498
2017-08-14T06:00:00Z,2017-08-14T08:00:00+0200,12762,13982,202,666,321,345
2017-08-14T07:00:00Z,2017-08-14T09:00:00+0200,13182,14316,392,578,312,265
2017-08-14T08:00:00Z,2017-08-14T10:00:00+0200,13166,14317,608,498,311,187
2017-08-14T09:00:00Z,2017-08-14T11:00:00+0200,13102,14333,820,420,277,142
2017-08-14T10:00:00Z,2017-08-14T12:00:00+0200,12994,14257,1004,420,281,139
2017-08-14T11:00:00Z,2017-08-14T13:00:00+0200,13170,14225,1142,413,261,152
2017-08-14T12:00:00Z,2017-08-14T14:00:00+0200,13184,13852,1218,428,262,166
2017-08-14T13:00:00Z,2017-08-14T15:00:00+0200,13145,14266,1216,473,304,169
2017-08-14T14:00:00Z,2017-08-14T16:00:00+0200,13258,14417,1120,555,333,223
2017-08-14T15:00:00Z,2017-08-14T17:00:00+0200,13489,14778,917,623,387,236
2017-08-14T16:00:00Z,2017-08-14T18:00:00+0200,13248,14697,635,621,396,225
2017-08-14T17:00:00Z,2017-08-14T19:00:00+0200,13039,14643,344,576,394,182
2017-08-14T18:00:00Z,2017-08-14T20:00:00+0200,12831,14708,124,571,384,187
2017-08-14T19:00:00Z,2017-08-14T21:00:00+0200,12976,14639,17,631,386,246
2017-08-14T20:00:00Z,2017-08-14T22:00:00+0200,12445,14615,0,781,387,394
2017-08-14T21:00:00Z,2017-08-14T23:00:00+0200,11687,14045,0,927,411,516
2017-08-14T22:00:00Z,2017-08-15T00:00:00+0200,10793,13013,0,977,438,539
2017-08-14T23:00:00Z,2017-08-15T01:00:00+0200,10260,12169,0,877,353,524
2017-08-15T00:00:00Z,2017-08-15T02:00:00+0200,9966,11696,0,739,299,440
2017-08-15T01:00:00Z,2017-08-15T03:00:00+0200,9841,11477,0,574,248,326
2017-08-15T02:00:00Z,2017-08-15T04:00:00+0200,9816,11417,0,419,162,257
2017-08-15T03:00:00Z,2017-08-15T05:00:00+0200,10082,11618,0,395,150,245
2017-08-15T04:00:00Z,2017-08-15T06:00:00+0200,10836,12257,2,346,143,203
2017-08-15T05:00:00Z,2017-08-15T07:00:00+0200,12042,13371,60,261,123,139
2017-08-15T06:00:00Z,2017-08-15T08:00:00+0200,13244,14401,232,261,83,178
2017-08-15T07:00:00Z,2017-08-15T09:00:00+0200,14093,14949,383,379,110,269
2017-08-15T08:00:00Z,2017-08-15T10:00:00+0200,14475,14984,414,361,87,274
2017-08-15T09:00:00Z,2017-08-15T11:00:00+0200,14568,14986,412,218,59,158
2017-08-15T10:00:00Z,2017-08-15T12:00:00+0200,14043,14907,383,149,38,111
2017-08-15T11:00:00Z,2017-08-15T13:00:00+0200,14174,14872,308,108,52,55
2017-08-15T12:00:00Z,2017-08-15T14:00:00+0200,14242,14992,242,119,28,91
2017-08-15T13:00:00Z,2017-08-15T15:00:00+0200,14240,14984,286,88,8,79
2017-08-15T14:00:00Z,2017-08-15T16:00:00+0200,14236,15098,388,98,0,98
2017-08-15T15:00:00Z,2017-08-15T17:00:00+0200,14378,15331,379,96,0,96
2017-08-15T16:00:00Z,2017-08-15T18:00:00+0200,13824,15026,280,90,0,90
2017-08-15T17:00:00Z,2017-08-15T19:00:00+0200,13369,14847,173,145,10,135
2017-08-15T18:00:00Z,2017-08-15T20:00:00+0200,13102,14813,74,192,20,172
2017-08-15T19:00:00Z,2017-08-15T21:00:00+0200,13074,14573,14,189,28,161
2017-08-15T20:00:00Z,2017-08-15T22:00:00+0200,12440,14487,0,339,55,284
2017-08-15T21:00:00Z,2017-08-15T23:00:00+0200,11706,13674,0,319,90,228
2017-08-15T22:00:00Z,2017-08-16T00:00:00+0200,10960,12009,0,285,124,161
2017-08-15T23:00:00Z,2017-08-16T01:00:00+0200,10388,11278,0,312,123,189
2017-08-16T00:00:00Z,2017-08-16T02:00:00+0200,10068,10841,0,275,112,163
2017-08-16T01:00:00Z,2017-08-16T03:00:00+0200,9902,10621,0,248,121,127
2017-08-16T02:00:00Z,2017-08-16T04:00:00+0200,9976,10620,0,159,78,80
2017-08-16T03:00:00Z,2017-08-16T05:00:00+0200,10225,10860,0,154,97,57
2017-08-16T04:00:00Z,2017-08-16T06:00:00+0200,10941,11568,2,165,114,52
2017-08-16T05:00:00Z,2017-08-16T07:00:00+0200,12114,12666,54,85,45,39
2017-08-16T06:00:00Z,2017-08-16T08:00:00+0200,13165,13721,233,39,2,37
2017-08-16T07:00:00Z,2017-08-16T09:00:00+0200,13656,14118,527,37,0,37
2017-08-16T08:00:00Z,2017-08-16T10:00:00+0200,13679,14046,882,44,2,43
2017-08-16T09:00:00Z,2017-08-16T11:00:00+0200,13644,13933,1166,69,0,69
2017-08-16T10:00:00Z,2017-08-16T12:00:00+0200,13596,13776,1282,110,5,105
2017-08-16T11:00:00Z,2017-08-16T13:00:00+0200,13656,13792,1270,132,19,113
2017-08-16T12:00:00Z,2017-08-16T14:00:00+0200,13669,13846,1186,121,15,106
2017-08-16T13:00:00Z,2017-08-16T15:00:00+0200,13693,13898,1053,146,18,128
2017-08-16T14:00:00Z,2017-08-16T16:00:00+0200,13748,14054,905,181,24,157
2017-08-16T15:00:00Z,2017-08-16T17:00:00+0200,13935,14475,756,203,29,173
2017-08-16T16:00:00Z,2017-08-16T18:00:00+0200,13500,14314,576,234,108,126
2017-08-16T17:00:00Z,2017-08-16T19:00:00+0200,13225,14030,348,249,149,100
2017-08-16T18:00:00Z,2017-08-16T20:00:00+0200,12990,14055,132,285,211,74
2017-08-16T19:00:00Z,2017-08-16T21:00:00+0200,13181,14046,15,475,403,72
2017-08-16T20:00:00Z,2017-08-16T22:00:00+0200,12628,13786,0,623,535,88
2017-08-16T21:00:00Z,2017-08-16T23:00:00+0200,11902,13040,0,590,482,107
2017-08-16T22:00:00Z,2017-08-17T00:00:00+0200,11015,12102,0,492,335,157
2017-08-16T23:00:00Z,2017-08-17T01:00:00+0200,10393,11308,0,509,295,214
2017-08-17T00:00:00Z,2017-08-17T02:00:00+0200,10063,10900,0,601,307,294
2017-08-17T01:00:00Z,2017-08-17T03:00:00+0200,9935,10735,0,624,312,312
2017-08-17T02:00:00Z,2017-08-17T04:00:00+0200,9939,10716,0,825,393,432
2017-08-17T03:00:00Z,2017-08-17T05:00:00+0200,10278,10960,0,1032,443,589
2017-08-17T04:00:00Z,2017-08-17T06:00:00+0200,11088,11661,2,1254,448,806
2017-08-17T05:00:00Z,2017-08-17T07:00:00+0200,12306,12680,34,1405,495,910
2017-08-17T06:00:00Z,2017-08-17T08:00:00+0200,13515,13557,124,1316,476,840
2017-08-17T07:00:00Z,2017-08-17T09:00:00+0200,14275,14094,196,1294,474,820
2017-08-17T08:00:00Z,2017-08-17T10:00:00+0200,14485,14317,223,1161,489,672
2017-08-17T09:00:00Z,2017-08-17T11:00:00+0200,14656,14211,244,1368,654,714
2017-08-17T10:00:00Z,2017-08-17T12:00:00+0200,14643,13913,236,1518,597,921
2017-08-17T11:00:00Z,2017-08-17T13:00:00+0200,14766,13797,224,1715,686,1029
2017-08-17T12:00:00Z,2017-08-17T14:00:00+0200,14728,13494,226,1781,806,976
2017-08-17T13:00:00Z,2017-08-17T15:00:00+0200,14631,13438,219,1879,839,1040
2017-08-17T14:00:00Z,2017-08-17T16:00:00+0200,14630,13583,202,1780,834,946
2017-08-17T15:00:00Z,2017-08-17T17:00:00+0200,14640,13819,184,1760,787,973
2017-08-17T16:00:00Z,2017-08-17T18:00:00+0200,14070,13611,150,1769,764,1005
2017-08-17T17:00:00Z,2017-08-17T19:00:00+0200,13579,13469,95,1633,739,894
2017-08-17T18:00:00Z,2017-08-17T20:00:00+0200,13246,13487,42,1628,672,956
2017-08-17T19:00:00Z,2017-08-17T21:00:00+0200,13242,13382,8,1691,798,893
2017-08-17T20:00:00Z,2017-08-17T22:00:00+0200,12664,13153,0,1582,639,943
2017-08-17T21:00:00Z,2017-08-17T23:00:00+0200,11915,12565,0,1660,636,1024
2017-08-17T22:00:00Z,2017-08-18T00:00:00+0200,11026,11639,0,1831,719,1112
2017-08-17T23:00:00Z,2017-08-18T01:00:00+0200,10412,10942,0,1724,708,1016
2017-08-18T00:00:00Z,2017-08-18T02:00:00+0200,10103,10578,0,1499,654,845
2017-08-18T01:00:00Z,2017-08-18T03:00:00+0200,9918,10453,0,1443,662,781
2017-08-18T02:00:00Z,2017-08-18T04:00:00+0200,9920,10138,0,1311,527,784
2017-08-18T03:00:00Z,2017-08-18T05:00:00+0200,10250,10531,0,1379,566,813
2017-08-18T04:00:00Z,2017-08-18T06:00:00+0200,11083,11360,1,1430,648,782
2017-08-18T05:00:00Z,2017-08-18T07:00:00+0200,12229,12406,26,1290,679,611
2017-08-18T06:00:00Z,2017-08-18T08:00:00+0200,13416,13350,112,1437,709,728
2017-08-18T07:00:00Z,2017-08-18T09:00:00+0200,14122,13924,210,1417,695,722
2017-08-18T08:00:00Z,2017-08-18T10:00:00+0200,14308,13818,280,1339,688,651
2017-08-18T09:00:00Z,2017-08-18T11:00:00+0200,14360,13686,386,1464,682,782
2017-08-18T10:00:00Z,2017-08-18T12:00:00+0200,14230,13416,496,1568,649,919
2017-08-18T11:00:00Z,2017-08-18T13:00:00+0200,14220,13313,512,1725,624,1101
2017-08-18T12:00:00Z,2017-08-18T14:00:00+0200,14146,13241,460,1775,667,1108
2017-08-18T13:00:00Z,2017-08-18T15:00:00+0200,13818,13126,456,1780,518,1262
2017-08-18T14:00:00Z,2017-08-18T16:00:00+0200,13533,13146,460,1565,429,1136
2017-08-18T15:00:00Z,2017-08-18T17:00:00+0200,13566,13493,420,1438,396,1042
2017-08-18T16:00:00Z,2017-08-18T18:00:00+0200,13276,13550,347,1586,413,1173
2017-08-18T17:00:00Z,2017-08-18T19:00:00+0200,13058,13433,236,1378,386,992
2017-08-18T18:00:00Z,2017-08-18T20:00:00+0200,12870,13361,96,1527,331,1197
2017-08-18T19:00:00Z,2017-08-18T21:00:00+0200,12820,13251,12,1564,230,1335
2017-08-18T20:00:00Z,2017-08-18T22:00:00+0200,12156,13080,0,1300,454,847
2017-08-18T21:00:00Z,2017-08-18T23:00:00+0200,11472,12463,0,1127,448,678
2017-08-18T22:00:00Z,2017-08-19T00:00:00+0200,10686,12013,0,1708,467,1241
2017-08-18T23:00:00Z,2017-08-19T01:00:00+0200,10064,11197,0,1751,670,1081
2017-08-19T00:00:00Z,2017-08-19T02:00:00+0200,9710,10656,0,1507,595,912
2017-08-19T01:00:00Z,2017-08-19T03:00:00+0200,9459,10382,0,1488,500,988
2017-08-19T02:00:00Z,2017-08-19T04:00:00+0200,9376,10200,0,1831,496,1335
2017-08-19T03:00:00Z,2017-08-19T05:00:00+0200,9474,10212,0,1704,370,1333
2017-08-19T04:00:00Z,2017-08-19T06:00:00+0200,9696,10348,1,1556,409,1147
2017-08-19T05:00:00Z,2017-08-19T07:00:00+0200,10184,10629,36,1471,385,1086
2017-08-19T06:00:00Z,2017-08-19T08:00:00+0200,10844,11097,168,1379,556,823
2017-08-19T07:00:00Z,2017-08-19T09:00:00+0200,11479,11953,413,1500,640,860
2017-08-19T08:00:00Z,2017-08-19T10:00:00+0200,11719,12360,753,1826,703,1123
2017-08-19T09:00:00Z,2017-08-19T11:00:00+0200,11643,12318,1062,2317,729,1587
2017-08-19T10:00:00Z,2017-08-19T12:00:00+0200,11486,12040,1178,2231,741,1489
2017-08-19T11:00:00Z,2017-08-19T13:00:00+0200,11315,11726,1216,2194,726,1469
2017-08-19T12:00:00Z,2017-08-19T14:00:00+0200,11103,11534,1289,2310,746,1564
2017-08-19T13:00:00Z,2017-08-19T15:00:00+0200,10976,11412,1294,2619,786,1833
2017-08-19T14:00:00Z,2017-08-19T16:00:00+0200,11066,11543,1188,2552,784,1768
2017-08-19T15:00:00Z,2017-08-19T17:00:00+0200,11466,12143,989,2438,786,1651
2017-08-19T16:00:00Z,2017-08-19T18:00:00+0200,11681,12605,696,2346,783,1563
2017-08-19T17:00:00Z,2017-08-19T19:00:00+0200,11666,12706,358,2207,808,1399
2017-08-19T18:00:00Z,2017-08-19T20:00:00+0200,11563,12873,110,2163,636,1527
2017-08-19T19:00:00Z,2017-08-19T21:00:00+0200,11810,12718,10,2051,717,1334
2017-08-19T20:00:00Z,2017-08-19T22:00:00+0200,11383,12670,0,1696,748,948
2017-08-19T21:00:00Z,2017-08-19T23:00:00+0200,10824,12266,0,1764,755,1009
2017-08-19T22:00:00Z,2017-08-20T00:00:00+0200,10163,11693,0,1557,768,789
2017-08-19T23:00:00Z,2017-08-20T01:00:00+0200,9665,11114,0,1485,749,736
2017-08-20T00:00:00Z,2017-08-20T02:00:00+0200,9353,10569,0,1612,780,832
2017-08-20T01:00:00Z,2017-08-20T03:00:00+0200,9184,10345,0,1679,796,882
2017-08-20T02:00:00Z,2017-08-20T04:00:00+0200,9094,10234,0,1738,800,938
2017-08-20T03:00:00Z,2017-08-20T05:00:00+0200,9087,10083,0,1733,776,956
2017-08-20T04:00:00Z,2017-08-20T06:00:00+0200,8987,9825,1,1662,753,909
2017-08-20T05:00:00Z,2017-08-20T07:00:00+0200,9074,9746,50,1622,734,887
2017-08-20T06:00:00Z,2017-08-20T08:00:00+0200,9540,9895,226,1615,700,916
2017-08-20T07:00:00Z,2017-08-20T09:00:00+0200,10018,9972,530,1457,493,963
2017-08-20T08:00:00Z,2017-08-20T10:00:00+0200,10274,10040,891,1681,504,1177
2017-08-20T09:00:00Z,2017-08-20T11:00:00+0200,10521,10101,1184,2017,654,1363
2017-08-20T10:00:00Z,2017-08-20T12:00:00+0200,10671,10162,1347,2058,629,1429
2017-08-20T11:00:00Z,2017-08-20T13:00:00+0200,10614,10192,1408,2229,580,1649
2017-08-20T12:00:00Z,2017-08-20T14:00:00+0200,10349,10155,1405,2162,611,1551
2017-08-20T13:00:00Z,2017-08-20T15:00:00+0200,10281,10060,1327,2251,641,1610
2017-08-20T14:00:00Z,2017-08-20T16:00:00+0200,10438,10445,1164,2203,638,1566
2017-08-20T15:00:00Z,2017-08-20T17:00:00+0200,11060,11315,932,2084,609,1475
2017-08-20T16:00:00Z,2017-08-20T18:00:00+0200,11426,11854,645,1656,563,1094
2017-08-20T17:00:00Z,2017-08-20T19:00:00+0200,11497,12181,346,1509,579,930
2017-08-20T18:00:00Z,2017-08-20T20:00:00+0200,11576,12666,114,1252,513,740
2017-08-20T19:00:00Z,2017-08-20T21:00:00+0200,11902,12875,10,1045,522,524
2017-08-20T20:00:00Z,2017-08-20T22:00:00+0200,11436,13120,0,837,489,349
2017-08-20T21:00:00Z,2017-08-20T23:00:00+0200,10736,12483,0,697,408,289
2017-08-20T22:00:00Z,2017-08-21T00:00:00+0200,10106,11742,0,542,325,218
2017-08-20T23:00:00Z,2017-08-21T01:00:00+0200,9663,11116,0,545,323,222
2017-08-21T00:00:00Z,2017-08-21T02:00:00+0200,9488,10774,0,477,287,190
2017-08-21T01:00:00Z,2017-08-21T03:00:00+0200,9408,10572,0,506,329,177
2017-08-21T02:00:00Z,2017-08-21T04:00:00+0200,9474,10559,0,499,350,149
2017-08-21T03:00:00Z,2017-08-21T05:00:00+0200,9896,10871,0,377,265,112
2017-08-21T04:00:00Z,2017-08-21T06:00:00+0200,10913,11668,0,287,209,78
2017-08-21T05:00:00Z,2017-08-21T07:00:00+0200,12219,12762,50,250,182,68
2017-08-21T06:00:00Z,2017-08-21T08:00:00+0200,13312,13644,250,181,124,57
2017-08-21T07:00:00Z,2017-08-21T09:00:00+0200,13663,14006,557,156,98,57
2017-08-21T08:00:00Z,2017-08-21T10:00:00+0200,13706,13943,850,153,89,63
2017-08-21T09:00:00Z,2017-08-21T11:00:00+0200,13715,13858,1114,105,46,59
2017-08-21T10:00:00Z,2017-08-21T12:00:00+0200,13569,13719,1286,75,10,65
2017-08-21T11:00:00Z,2017-08-21T13:00:00+0200,13620,13779,1347,59,14,45
2017-08-21T12:00:00Z,2017-08-21T14:00:00+0200,13574,13924,1292,104,55,49
2017-08-21T13:00:00Z,2017-08-21T15:00:00+0200,13594,13985,1158,87,31,55
2017-08-21T14:00:00Z,2017-08-21T16:00:00+0200,13674,14228,995,49,1,48
2017-08-21T15:00:00Z,2017-08-21T17:00:00+0200,13932,14625,805,54,0,54
2017-08-21T16:00:00Z,2017-08-21T18:00:00+0200,13620,14660,572,49,0,49
2017-08-21T17:00:00Z,2017-08-21T19:00:00+0200,13430,14686,312,55,0,55
2017-08-21T18:00:00Z,2017-08-21T20:00:00+0200,13228,14743,102,80,0,80
2017-08-21T19:00:00Z,2017-08-21T21:00:00+0200,13448,14785,8,138,6,132
2017-08-21T20:00:00Z,2017-08-21T22:00:00+0200,12588,14587,0,226,21,205
2017-08-21T21:00:00Z,2017-08-21T23:00:00+0200,11720,13854,0,268,28,240
2017-08-21T22:00:00Z,2017-08-22T00:00:00+0200,10920,12860,0,262,33,229
2017-08-21T23:00:00Z,2017-08-22T01:00:00+0200,10332,12100,0,285,46,239
2017-08-22T00:00:00Z,2017-08-22T02:00:00+0200,10037,11670,0,295,32,262
2017-08-22T01:00:00Z,2017-08-22T03:00:00+0200,9894,11488,0,277,37,240
2017-08-22T02:00:00Z,2017-08-22T04:00:00+0200,9916,11447,0,260,32,228
2017-08-22T03:00:00Z,2017-08-22T05:00:00+0200,10256,11624,0,258,26,232
2017-08-22T04:00:00Z,2017-08-22T06:00:00+0200,11250,12309,0,229,18,211
2017-08-22T05:00:00Z,2017-08-22T07:00:00+0200,12588,13383,35,198,16,182
2017-08-22T06:00:00Z,2017-08-22T08:00:00+0200,13630,14311,150,163,12,151
2017-08-22T07:00:00Z,2017-08-22T09:00:00+0200,13932,15079,334,94,5,89
2017-08-22T08:00:00Z,2017-08-22T10:00:00+0200,13899,15363,584,62,0,62
2017-08-22T09:00:00Z,2017-08-22T11:00:00+0200,13843,15442,865,53,0,53
2017-08-22T10:00:00Z,2017-08-22T12:00:00+0200,13672,15275,1135,44,0,44
2017-08-22T11:00:00Z,2017-08-22T13:00:00+0200,13787,15287,1324,47,0,47
2017-08-22T12:00:00Z,2017-08-22T14:00:00+0200,13730,15416,1350,59,0,59
2017-08-22T13:00:00Z,2017-08-22T15:00:00+0200,13745,15425,1238,67,0,67
2017-08-22T14:00:00Z,2017-08-22T16:00:00+0200,13852,15499,1083,85,0,85
2017-08-22T15:00:00Z,2017-08-22T17:00:00+0200,14012,15679,893,121,1,121
2017-08-22T16:00:00Z,2017-08-22T18:00:00+0200,13563,15363,635,237,18,218
2017-08-22T17:00:00Z,2017-08-22T19:00:00+0200,13298,15106,339,365,58,307
2017-08-22T18:00:00Z,2017-08-22T20:00:00+0200,13155,14995,106,595,119,476
2017-08-22T19:00:00Z,2017-08-22T21:00:00+0200,13362,14814,7,830,137,693
