utc_timestamp,cet_cest_timestamp,DK_load_actual_entsoe_transparency,DK_load_forecast_entsoe_transparency,DK_solar_capacity,DK_solar_generation_actual,DK_wind_capacity,DK_wind_generation_actual,DK_wind_offshore_capacity,DK_wind_offshore_generation_actual,DK_wind_onshore_capacity,DK_wind_onshore_generation_actual
2016-07-05T19:00:00Z,2016-07-05T21:00:00+0200,3493.14,3466.5,544,2.58,4950,1706.81,1264,947.64,3687,759.17
2016-07-05T20:00:00Z,2016-07-05T22:00:00+0200,3359.8,3328,544,0.06,4950,1859.2,1264,1013.81,3687,845.39
2016-07-05T21:00:00Z,2016-07-05T23:00:00+0200,3126.2,3092.3,544,0,4950,2168.28,1264,1108.54,3687,1059.74
2016-07-05T22:00:00Z,2016-07-06T00:00:00+0200,2918.43,2864.4,544,0,4950,2412.37,1264,1055.32,3687,1357.05
2016-07-05T23:00:00Z,2016-07-06T01:00:00+0200,2768.95,2760.4,544,0,4950,2548.87,1264,1084.21,3687,1464.66
2016-07-06T00:00:00Z,2016-07-06T02:00:00+0200,2688.09,2690.4,544,0,4950,2648.39,1264,1095.51,3687,1552.88
2016-07-06T01:00:00Z,2016-07-06T03:00:00+0200,2638.39,2645.5,544,0,4950,2637.31,1264,991.55,3687,1645.76
2016-07-06T02:00:00Z,2016-07-06T04:00:00+0200,2640.93,2643.6,544,0.02,4950,2662.61,1264,901.85,3687,1760.76
2016-07-06T03:00:00Z,2016-07-06T05:00:00+0200,2800.74,2819.4,544,4.82,4950,2676.77,1264,819.09,3687,1857.68
2016-07-06T04:00:00Z,2016-07-06T06:00:00+0200,3218.9,3267.4,544,29.32,4950,2731.88,1264,850.91,3687,1880.97
2016-07-06T05:00:00Z,2016-07-06T07:00:00+0200,3709.64,3786.1,544,77.12,4950,2904.4,1264,919.17,3687,1985.23
2016-07-06T06:00:00Z,2016-07-06T08:00:00+0200,3979.45,4029.2,544,147,4950,3125.94,1264,1022.34,3687,2103.6
2016-07-06T07:00:00Z,2016-07-06T09:00:00+0200,4122.52,4149.3,544,224.9,4950,3058.7,1264,872.76,3687,2185.94
2016-07-06T08:00:00Z,2016-07-06T10:00:00+0200,4227.42,4275.9,544,315.16,4950,3001.2,1264,813.94,3687,2187.26
2016-07-06T09:00:00Z,2016-07-06T11:00:00+0200,4230.88,4258.8,544,391.61,4950,3071.61,1264,853.81,3687,2217.8
2016-07-06T10:00:00Z,2016-07-06T12:00:00+0200,4129.84,4176.9,544,426.96,4950,3053.87,1264,876.31,3687,2177.56
2016-07-06T11:00:00Z,2016-07-06T13:00:00+0200,4145.79,4173.2,544,431.07,4950,3214.95,1264,964.48,3687,2250.47
2016-07-06T12:00:00Z,2016-07-06T14:00:00+0200,4069.82,4100.7,544,440.46,4950,3352.5,1264,1007.35,3687,2345.15
2016-07-06T13:00:00Z,2016-07-06T15:00:00+0200,3927.34,3949.7,544,426,4950,3337.8,1264,941.96,3687,2395.84
2016-07-06T14:00:00Z,2016-07-06T16:00:00+0200,3835.32,3859.9,544,366.67,4950,3334.9,1264,943.02,3687,2391.88
2016-07-06T15:00:00Z,2016-07-06T17:00:00+0200,3908.57,3972.3,544,298.8,4950,3371.17,1264,943.95,3687,2427.22
2016-07-06T16:00:00Z,2016-07-06T18:00:00+0200,3728.06,3834.2,544,202.9,4950,3482.91,1264,1065.77,3687,2417.14
2016-07-06T17:00:00Z,2016-07-06T19:00:00+0200,3500.02,3595.8,544,108.99,4950,3369.43,1264,1047.07,3687,2322.36
2016-07-06T18:00:00Z,2016-07-06T20:00:00+0200,3325.84,3401.5,544,42.01,4950,3127.39,1264,1030.77,3687,2096.62
2016-07-06T19:00:00Z,2016-07-06T21:00:00+0200,3178.09,3260.7,544,8.64,4950,2840.95,1264,1009.23,3687,1831.72
2016-07-06T20:00:00Z,2016-07-06T22:00:00+0200,3088.97,3129.9,544,0.16,4950,2669.84,1264,983.64,3687,1686.2
2016-07-06T21:00:00Z,2016-07-06T23:00:00+0200,2879.92,2925.8,544,0,4950,2543.99,1264,966.71,3687,1577.28
2016-07-06T22:00:00Z,2016-07-07T00:00:00+0200,2702.64,2664.8,544,0,4950,2479.51,1264,949.05,3687,1530.46
2016-07-06T23:00:00Z,2016-07-07T01:00:00+0200,2550.78,2558.8,544,0,4950,2368.49,1264,910.32,3687,1458.17
2016-07-07T00:00:00Z,2016-07-07T02:00:00+0200,2487.07,2495.7,544,0,4950,2236.86,1264,892.56,3687,1344.3
2016-07-07T01:00:00Z,2016-07-07T03:00:00+0200,2471.19,2469.4,544,0,4950,2151.91,1264,864.54,3687,1287.37
2016-07-07T02:00:00Z,2016-07-07T04:00:00+0200,2475.1,2464.2,544,0.25,4950,2164.87,1264,873.63,3687,1291.24
2016-07-07T03:00:00Z,2016-07-07T05:00:00+0200,2630.37,2633.3,544,12.15,4950,2125.49,1264,854.07,3687,1271.42
2016-07-07T04:00:00Z,2016-07-07T06:00:00+0200,3070.4,3101.8,544,48.91,4950,1955.53,1264,806.81,3687,1148.72
2016-07-07T05:00:00Z,2016-07-07T07:00:00+0200,3594.72,3624.5,544,124.06,4950,2026.24,1264,795.11,3687,1231.13
2016-07-07T06:00:00Z,2016-07-07T08:00:00+0200,3865.5,3899.4,544,226.69,4950,2019.27,1264,729.1,3687,1290.17
2016-07-07T07:00:00Z,2016-07-07T09:00:00+0200,3971.43,3996.7,544,330.83,4950,1909.32,1264,684.09,3687,1225.23
2016-07-07T08:00:00Z,2016-07-07T10:00:00+0200,4098.71,4126.1,544,382.32,4950,1824.93,1264,679.14,3687,1145.79
2016-07-07T09:00:00Z,2016-07-07T11:00:00+0200,4119.76,4126.9,544,404.46,4950,1693.09,1264,588.48,3687,1104.61
2016-07-07T10:00:00Z,2016-07-07T12:00:00+0200,4053.71,4070.3,544,389.09,4950,1749.66,1264,629.03,3687,1120.63
2016-07-07T11:00:00Z,2016-07-07T13:00:00+0200,4088.12,4096.9,544,349.93,4950,1637.93,1264,507.06,3687,1130.87
2016-07-07T12:00:00Z,2016-07-07T14:00:00+0200,4016.46,4038.5,544,299.88,4950,1583.14,1264,395.85,3687,1187.29
2016-07-07T13:00:00Z,2016-07-07T15:00:00+0200,3917.5,3890.3,544,250.61,4950,1732.33,1264,456.7,3687,1275.63
2016-07-07T14:00:00Z,2016-07-07T16:00:00+0200,3810.69,3803,544,220.77,4950,1951.06,1264,620.65,3687,1330.41
2016-07-07T15:00:00Z,2016-07-07T17:00:00+0200,3953.03,3962.9,544,159.44,4950,2001.31,1264,698.6,3687,1302.71
2016-07-07T16:00:00Z,2016-07-07T18:00:00+0200,3884.97,3895.2,544,114.04,4950,1777.62,1264,605.27,3687,1172.35
2016-07-07T17:00:00Z,2016-07-07T19:00:00+0200,3692.37,3680.3,544,60.51,4950,1543.59,1264,521.81,3687,1021.78
2016-07-07T18:00:00Z,2016-07-07T20:00:00+0200,3508.06,3475.1,544,24.12,4950,1427.19,1264,483.3,3687,943.89
2016-07-07T19:00:00Z,2016-07-07T21:00:00+0200,3362.49,3352.2,544,3.38,4950,1409.01,1264,531.27,3687,877.74
2016-07-07T20:00:00Z,2016-07-07T22:00:00+0200,3252.74,3188,544,0.01,4950,1350.54,1264,527.94,3687,822.6
2016-07-07T21:00:00Z,2016-07-07T23:00:00+0200,3000.42,2945.2,544,0,4950,1362.37,1264,553.88,3687,808.49
2016-07-07T22:00:00Z,2016-07-08T00:00:00+0200,2774.05,2758.3,544,0,4950,1251.46,1264,551.56,3687,699.9
2016-07-07T23:00:00Z,2016-07-08T01:00:00+0200,2630.19,2631.4,544,0,4950,1045.99,1264,462.98,3687,583.01
2016-07-08T00:00:00Z,2016-07-08T02:00:00+0200,2590.22,2568,544,0,4950,835.65,1264,363.15,3687,472.5
2016-07-08T01:00:00Z,2016-07-08T03:00:00+0200,2565.84,2541.2,544,0,4950,644.23,1264,267.7,3687,376.53
2016-07-08T02:00:00Z,2016-07-08T04:00:00+0200,2573.08,2563,544,0.07,4950,573.89,1264,257.95,3687,315.94
2016-07-08T03:00:00Z,2016-07-08T05:00:00+0200,2718.24,2710.9,544,7.6,4950,525.57,1264,259.03,3687,266.54
2016-07-08T04:00:00Z,2016-07-08T06:00:00+0200,3168.27,3195.1,544,39.81,4950,423.4,1264,199.89,3687,223.51
2016-07-08T05:00:00Z,2016-07-08T07:00:00+0200,3707.18,3709.1,544,100.88,4950,368.76,1264,168.76,3687,200
2016-07-08T06:00:00Z,2016-07-08T08:00:00+0200,4008.59,4026.8,544,179.24,4950,386.69,1264,145.18,3687,241.51
2016-07-08T07:00:00Z,2016-07-08T09:00:00+0200,4103.93,4126.7,544,272.1,4950,400.59,1264,117.03,3687,283.56
2016-07-08T08:00:00Z,2016-07-08T10:00:00+0200,4213.13,4219.1,544,349.53,4950,396.6,1264,96.16,3687,300.44
2016-07-08T09:00:00Z,2016-07-08T11:00:00+0200,4186.2,4176.2,544,401.49,4950,394.81,1264,134.53,3687,260.28
2016-07-08T10:00:00Z,2016-07-08T12:00:00+0200,4088.7,4078,544,390.19,4950,354.09,1264,141.04,3687,213.05
2016-07-08T11:00:00Z,2016-07-08T13:00:00+0200,4024.7,3991,544,323.03,4950,421.25,1264,197.48,3687,223.77
2016-07-08T12:00:00Z,2016-07-08T14:00:00+0200,3879.24,3877.4,544,230.86,4950,548.62,1264,263.69,3687,284.93
2016-07-08T13:00:00Z,2016-07-08T15:00:00+0200,3788.27,3766.4,544,162.18,4950,724.63,1264,335.78,3687,388.85
2016-07-08T14:00:00Z,2016-07-08T16:00:00+0200,3796.78,3749.8,544,99.05,4950,720.86,1264,305.91,3687,414.95
2016-07-08T15:00:00Z,2016-07-08T17:00:00+0200,3957.87,3896,544,71.64,4950,765.02,1264,422.91,3687,342.11
2016-07-08T16:00:00Z,2016-07-08T18:00:00+0200,3901.97,3828.6,544,45.69,4950,888.28,1264,523.87,3687,364.41
2016-07-08T17:00:00Z,2016-07-08T19:00:00+0200,3640.25,3582.6,544,31.99,4950,816.01,1264,432.63,3687,383.38
2016-07-08T18:00:00Z,2016-07-08T20:00:00+0200,3396.61,3321.4,544,19.05,4950,921.73,1264,489.4,3687,432.33
2016-07-08T19:00:00Z,2016-07-08T21:00:00+0200,3216.72,3144.2,544,4.71,4950,933.39,1264,515.68,3687,417.71
2016-07-08T20:00:00Z,2016-07-08T22:00:00+0200,3125.74,3057.7,544,0.31,4950,1099.99,1264,564.91,3687,535.08
2016-07-08T21:00:00Z,2016-07-08T23:00:00+0200,2942.17,2914.3,544,0,4950,1220.45,1264,601.65,3687,618.8
2016-07-08T22:00:00Z,2016-07-09T00:00:00+0200,2729.06,2747.9,544,0,4950,1331.91,1264,648.62,3687,683.29
2016-07-08T23:00:00Z,2016-07-09T01:00:00+0200,2576.37,2596.6,544,0,4950,1375.97,1264,664.47,3687,711.5
2016-07-09T00:00:00Z,2016-07-09T02:00:00+0200,2479.51,2509.7,544,0,4950,1354.61,1264,652.74,3687,701.87
2016-07-09T01:00:00Z,2016-07-09T03:00:00+0200,2451.52,2457.1,544,0,4950,1403.96,1264,753.62,3687,650.34
2016-07-09T02:00:00Z,2016-07-09T04:00:00+0200,2396.21,2389.4,544,0.08,4950,1277.52,1264,701.6,3687,575.92
2016-07-09T03:00:00Z,2016-07-09T05:00:00+0200,2391.13,2379.9,544,6.25,4950,1154.23,1264,646.9,3687,507.33
2016-07-09T04:00:00Z,2016-07-09T06:00:00+0200,2524.93,2542.4,544,29.75,4950,1149.76,1264,524.6,3687,625.16
2016-07-09T05:00:00Z,2016-07-09T07:00:00+0200,2743.43,2784.7,544,68.37,4950,1080.19,1264,439.94,3687,640.25
2016-07-09T06:00:00Z,2016-07-09T08:00:00+0200,2976.98,3041,544,132.12,4950,1256.62,1264,582.27,3687,674.35
2016-07-09T07:00:00Z,2016-07-09T09:00:00+0200,3182.28,3194.7,544,228.61,4950,1460.47,1264,590.98,3687,869.49
2016-07-09T08:00:00Z,2016-07-09T10:00:00+0200,3272.75,3247.6,544,300.93,4950,1684.42,1264,620.44,3687,1063.98
2016-07-09T09:00:00Z,2016-07-09T11:00:00+0200,3283.18,3269.4,544,358.07,4950,1721.01,1264,550.9,3687,1170.11
2016-07-09T10:00:00Z,2016-07-09T12:00:00+0200,3154.9,3187.2,544,421.35,4950,1676.91,1264,483.24,3687,1193.67
2016-07-09T11:00:00Z,2016-07-09T13:00:00+0200,3067.94,3091.2,544,467.92,4950,1716.21,1264,421.02,3687,1295.19
2016-07-09T12:00:00Z,2016-07-09T14:00:00+0200,3024.98,3033.6,544,479.65,4950,1968.72,1264,521.71,3687,1447.01
2016-07-09T13:00:00Z,2016-07-09T15:00:00+0200,2955.77,2982,544,418.69,4950,1958.76,1264,527.77,3687,1430.99
2016-07-09T14:00:00Z,2016-07-09T16:00:00+0200,2999.32,3007.4,544,321.41,4950,1847.41,1264,477.4,3687,1370.01
2016-07-09T15:00:00Z,2016-07-09T17:00:00+0200,3164.57,3174.8,544,244.85,4950,1830.88,1264,629.73,3687,1201.15
2016-07-09T16:00:00Z,2016-07-09T18:00:00+0200,3194.8,3190.7,544,180.32,4950,1585.25,1264,632.98,3687,952.27
2016-07-09T17:00:00Z,2016-07-09T19:00:00+0200,3052.86,3074.6,544,99.47,4950,1350.92,1264,580.84,3687,770.08
2016-07-09T18:00:00Z,2016-07-09T20:00:00+0200,2957.87,2994,544,36.44,4950,1032.43,1264,381.16,3687,651.27
2016-07-09T19:00:00Z,2016-07-09T21:00:00+0200,2827.38,2915.2,544,5.61,4950,817.29,1264,280.98,3687,536.31
2016-07-09T20:00:00Z,2016-07-09T22:00:00+0200,2792.86,2862.8,544,0.07,4950,756.32,1264,356.65,3687,399.67
2016-07-09T21:00:00Z,2016-07-09T23:00:00+0200,2653.19,2742.6,544,0,4950,766.94,1264,417.67,3687,349.27
2016-07-09T22:00:00Z,2016-07-10T00:00:00+0200,2510.55,2529.8,544,0,4950,742.02,1264,362.52,3687,379.5
2016-07-09T23:00:00Z,2016-07-10T01:00:00+0200,2375.95,2375,544,0,4950,759.6,1264,350.76,3687,408.84
2016-07-10T00:00:00Z,2016-07-10T02:00:00+0200,2365.44,2345.9,544,0,4950,867.69,1264,364.99,3687,502.7
2016-07-10T01:00:00Z,2016-07-10T03:00:00+0200,2340.62,2338.3,544,0,4950,978.12,1264,479.47,3687,498.65
2016-07-10T02:00:00Z,2016-07-10T04:00:00+0200,2312.49,2293.1,544,0.01,4950,1104.26,1264,572.96,3687,531.3
2016-07-10T03:00:00Z,2016-07-10T05:00:00+0200,2312.96,2284.5,544,1.83,4950,1250.64,1264,586.85,3687,663.79
2016-07-10T04:00:00Z,2016-07-10T06:00:00+0200,2447.41,2427.9,544,10.74,4950,1304.48,1264,633.92,3687,670.56
2016-07-10T05:00:00Z,2016-07-10T07:00:00+0200,2639.01,2656.7,544,23.88,4950,1344.88,1264,627.99,3687,716.89
2016-07-10T06:00:00Z,2016-07-10T08:00:00+0200,2902.72,2937.6,544,41.52,4950,1218.09,1264,543.49,3687,674.6
2016-07-10T07:00:00Z,2016-07-10T09:00:00+0200,3149.58,3177,544,74.18,4950,1217.14,1264,530.98,3687,686.16
2016-07-10T08:00:00Z,2016-07-10T10:00:00+0200,3282.44,3303.5,544,107.37,4950,1249.08,1264,494.81,3687,754.27
2016-07-10T09:00:00Z,2016-07-10T11:00:00+0200,3323.95,3336.2,544,127.4,4950,1407.81,1264,548.12,3687,859.69
2016-07-10T10:00:00Z,2016-07-10T12:00:00+0200,3293.23,3304.9,544,150.96,4950,1547.32,1264,617.13,3687,930.19
2016-07-10T11:00:00Z,2016-07-10T13:00:00+0200,3277.6,3279.7,544,181.93,4950,1661.66,1264,700.7,3687,960.96
2016-07-10T12:00:00Z,2016-07-10T14:00:00+0200,3220.84,3216.3,544,191.55,4950,1585.83,1264,638.58,3687,947.25
2016-07-10T13:00:00Z,2016-07-10T15:00:00+0200,3187.9,3200.6,544,188,4950,1406.81,1264,561.83,3687,844.98
2016-07-10T14:00:00Z,2016-07-10T16:00:00+0200,3229.94,3237.4,544,173.54,4950,1094.59,1264,424.12,3687,670.47
2016-07-10T15:00:00Z,2016-07-10T17:00:00+0200,3463.28,3433.9,544,136.44,4950,864.09,1264,316.77,3687,547.32
2016-07-10T16:00:00Z,2016-07-10T18:00:00+0200,3549.27,3513.7,544,80.33,4950,708.64,1264,278.54,3687,430.1
2016-07-10T17:00:00Z,2016-07-10T19:00:00+0200,3352.42,3394.1,544,37.21,4950,713.33,1264,370.7,3687,342.63
2016-07-10T18:00:00Z,2016-07-10T20:00:00+0200,3233.19,3247.7,544,12.54,4950,711.83,1264,334.01,3687,377.82
2016-07-10T19:00:00Z,2016-07-10T21:00:00+0200,3084.04,3122.2,544,1.6,4950,800.28,1264,387.54,3687,412.74
2016-07-10T20:00:00Z,2016-07-10T22:00:00+0200,3014.99,3048,544,0.05,4950,883.3,1264,411.18,3687,472.12
2016-07-10T21:00:00Z,2016-07-10T23:00:00+0200,2879.33,2881.7,544,0,4950,1003.68,1264,509.93,3687,493.75
2016-07-10T22:00:00Z,2016-07-11T00:00:00+0200,2728.85,2700.7,544,0,4950,1054.09,1264,599.96,3687,454.13
2016-07-10T23:00:00Z,2016-07-11T01:00:00+0200,2586.59,2575,544,0,4950,1098.62,1264,654.15,3687,444.47
2016-07-11T00:00:00Z,2016-07-11T02:00:00+0200,2542.4,2536.2,544,0,4950,1093.09,1264,479.34,3687,613.75
2016-07-11T01:00:00Z,2016-07-11T03:00:00+0200,2554.8,2540.6,544,0,4950,946.09,1264,303.62,3687,642.47
2016-07-11T02:00:00Z,2016-07-11T04:00:00+0200,2562.01,2558.5,544,0.01,4950,926.39,1264,253.03,3687,673.36
2016-07-11T03:00:00Z,2016-07-11T05:00:00+0200,2660.4,2705.9,544,6.14,4950,1042.99,1264,419.08,3687,623.91
2016-07-11T04:00:00Z,2016-07-11T06:00:00+0200,3032.63,3058.7,544,32.12,4950,1136.76,1264,525.77,3687,610.99
2016-07-11T05:00:00Z,2016-07-11T07:00:00+0200,3516.12,3578,544,88.74,4950,1122.93,1264,551.07,3687,571.86
2016-07-11T06:00:00Z,2016-07-11T08:00:00+0200,3852.61,3900.3,544,167.24,4950,1144.54,1264,498.33,3687,646.21
2016-07-11T07:00:00Z,2016-07-11T09:00:00+0200,3990.35,4040.2,544,259.49,4950,1129.51,1264,389.23,3687,740.28
2016-07-11T08:00:00Z,2016-07-11T10:00:00+0200,4133.11,4171.6,544,293.12,4950,1394.09,1264,533.43,3687,860.66
2016-07-11T09:00:00Z,2016-07-11T11:00:00+0200,4163.02,4185.6,544,323.89,4950,1733.68,1264,611.31,3687,1122.37
2016-07-11T10:00:00Z,2016-07-11T12:00:00+0200,4075.02,4056.9,544,350.39,4950,2114.87,1264,707.49,3687,1407.38
2016-07-11T11:00:00Z,2016-07-11T13:00:00+0200,4112.2,4077.7,544,338.16,4950,2391.57,1264,686.72,3687,1704.85
2016-07-11T12:00:00Z,2016-07-11T14:00:00+0200,3980.16,3997.1,544,321.68,4950,2608.44,1264,749.89,3687,1858.55
2016-07-11T13:00:00Z,2016-07-11T15:00:00+0200,3819.7,3830.6,544,287.38,4950,2748.05,1264,779.19,3687,1968.86
2016-07-11T14:00:00Z,2016-07-11T16:00:00+0200,3696,3681.9,544,225.99,4950,2786.1,1264,856.3,3687,1929.8
2016-07-11T15:00:00Z,2016-07-11T17:00:00+0200,3893.28,3867.3,544,172.22,4950,2740.44,1264,893.22,3687,1847.22
2016-07-11T16:00:00Z,2016-07-11T18:00:00+0200,3797.6,3800,544,112.48,4950,2539.54,1264,840.22,3687,1699.32
2016-07-11T17:00:00Z,2016-07-11T19:00:00+0200,3625.94,3603.7,544,57.65,4950,2669.76,1264,976.75,3687,1693.01
2016-07-11T18:00:00Z,2016-07-11T20:00:00+0200,3422.87,3415.4,544,20.8,4950,2507.21,1264,938.55,3687,1568.66
2016-07-11T19:00:00Z,2016-07-11T21:00:00+0200,3284.03,3281,544,3.11,4950,2362.53,1264,781.74,3687,1580.79
2016-07-11T20:00:00Z,2016-07-11T22:00:00+0200,3256.99,3185.1,544,0.02,4950,2403.56,1264,904.79,3687,1498.77
2016-07-11T21:00:00Z,2016-07-11T23:00:00+0200,2979.83,2982,544,0,4950,2250.28,1264,832.25,3687,1418.03
2016-07-11T22:00:00Z,2016-07-12T00:00:00+0200,2726.5,2712.5,544,0,4950,2196.6,1264,869.09,3687,1327.51
2016-07-11T23:00:00Z,2016-07-12T01:00:00+0200,2661.18,2646.9,544,0,4950,2115.44,1264,892.13,3687,1223.31
2016-07-12T00:00:00Z,2016-07-12T02:00:00+0200,2574.98,2565,544,0,4950,1930.4,1264,804.92,3687,1125.48
2016-07-12T01:00:00Z,2016-07-12T03:00:00+0200,2553.03,2530,544,0,4950,1910.68,1264,872.12,3687,1038.56
2016-07-12T02:00:00Z,2016-07-12T04:00:00+0200,2571.82,2586.3,544,0.02,4950,1684.14,1264,749.29,3687,934.85
2016-07-12T03:00:00Z,2016-07-12T05:00:00+0200,2652.81,2645.6,544,5.66,4950,1504.2,1264,659.68,3687,844.52
2016-07-12T04:00:00Z,2016-07-12T06:00:00+0200,3048.95,3027,544,32.09,4950,1435.91,1264,667.09,3687,768.82
2016-07-12T05:00:00Z,2016-07-12T07:00:00+0200,3534.14,3538.5,544,80.46,4950,1518.48,1264,715.81,3687,802.67
2016-07-12T06:00:00Z,2016-07-12T08:00:00+0200,3833.51,3873.6,544,124.92,4950,1588.3,1264,690.5,3687,897.8
2016-07-12T07:00:00Z,2016-07-12T09:00:00+0200,3972.36,4019.1,544,195.99,4950,1679.8,1264,665.76,3687,1014.04
2016-07-12T08:00:00Z,2016-07-12T10:00:00+0200,4103.45,4121.2,544,270.6,4950,1806.52,1264,672.57,3687,1133.95
2016-07-12T09:00:00Z,2016-07-12T11:00:00+0200,4085.6,4143.3,544,296.04,4950,1959.21,1264,744.08,3687,1215.13
2016-07-12T10:00:00Z,2016-07-12T12:00:00+0200,3999.48,4048.6,544,312.79,4950,1779.77,1264,633.7,3687,1146.07
2016-07-12T11:00:00Z,2016-07-12T13:00:00+0200,4012,4022.5,544,348.84,4950,1619.91,1264,478.09,3687,1141.82
2016-07-12T12:00:00Z,2016-07-12T14:00:00+0200,3902.23,3951.5,544,369.71,4950,1690.83,1264,451.89,3687,1238.94
2016-07-12T13:00:00Z,2016-07-12T15:00:00+0200,3779.57,3811.4,544,331.3,4950,1586.01,1264,361.86,3687,1224.15
2016-07-12T14:00:00Z,2016-07-12T16:00:00+0200,3659.3,3703.2,544,287.58,4950,1650.61,1264,462.93,3687,1187.68
2016-07-12T15:00:00Z,2016-07-12T17:00:00+0200,3826.91,3768,544,233.46,4950,1636.95,1264,480.1,3687,1156.85
2016-07-12T16:00:00Z,2016-07-12T18:00:00+0200,3769.76,3726.4,544,153.34,4950,1489.77,1264,386.86,3687,1102.91
2016-07-12T17:00:00Z,2016-07-12T19:00:00+0200,3563.77,3567.5,544,83.77,4950,1394.35,1264,426.51,3687,967.84
2016-07-12T18:00:00Z,2016-07-12T20:00:00+0200,3346.81,3380,544,35.82,4950,1233.51,1264,433.89,3687,799.62
2016-07-12T19:00:00Z,2016-07-12T21:00:00+0200,3203.88,3221.7,544,6.96,4950,1127.5,1264,460.33,3687,667.17
2016-07-12T20:00:00Z,2016-07-12T22:00:00+0200,3104.57,3135.3,544,0.06,4950,1183.19,1264,550.28,3687,632.91
2016-07-12T21:00:00Z,2016-07-12T23:00:00+0200,2877.63,2950.6,544,0,4950,1182.42,1264,558.25,3687,624.17
2016-07-12T22:00:00Z,2016-07-13T00:00:00+0200,2685.31,2696.6,544,0,4950,1076.99,1264,479.39,3687,597.6
2016-07-12T23:00:00Z,2016-07-13T01:00:00+0200,2546.04,2557.1,544,0,4950,1018.95,1264,442.1,3687,576.85
2016-07-13T00:00:00Z,2016-07-13T02:00:00+0200,2490.4,2491.8,544,0,4950,941.34,1264,395.79,3687,545.55
2016-07-13T01:00:00Z,2016-07-13T03:00:00+0200,2532.81,2502.8,544,0,4950,931.57,1264,389.78,3687,541.79
2016-07-13T02:00:00Z,2016-07-13T04:00:00+0200,2511.89,2511.5,544,0.08,4950,931.32,1264,405.2,3687,526.12
2016-07-13T03:00:00Z,2016-07-13T05:00:00+0200,2650.06,2647.9,544,8.93,4950,885.64,1264,398.24,3687,487.4
2016-07-13T04:00:00Z,2016-07-13T06:00:00+0200,3013.53,3041.9,544,42,4950,866.72,1264,399.13,3687,467.59
2016-07-13T05:00:00Z,2016-07-13T07:00:00+0200,3500.9,3547.3,544,117.4,4950,863.08,1264,391.86,3687,471.22
2016-07-13T06:00:00Z,2016-07-13T08:00:00+0200,3805.95,3859.7,544,229.6,4950,968.79,1264,333.28,3687,635.51
2016-07-13T07:00:00Z,2016-07-13T09:00:00+0200,3925.35,4002.8,544,329.8,4950,923.96,1264,262.6,3687,661.36
2016-07-13T08:00:00Z,2016-07-13T10:00:00+0200,4024.65,4079.8,544,398.6,4950,1010.66,1264,257.62,3687,753.04
2016-07-13T09:00:00Z,2016-07-13T11:00:00+0200,3981.96,4048.7,544,427.84,4950,1049.45,1264,224.99,3687,824.46
2016-07-13T10:00:00Z,2016-07-13T12:00:00+0200,3922.85,3949.5,544,460.54,4950,1191.4,1264,296.93,3687,894.47
2016-07-13T11:00:00Z,2016-07-13T13:00:00+0200,3933.55,3944.4,544,440.24,4950,1125.74,1264,259.2,3687,866.54
2016-07-13T12:00:00Z,2016-07-13T14:00:00+0200,3880.38,3895,544,428.21,4950,1232.21,1264,308.89,3687,923.32
2016-07-13T13:00:00Z,2016-07-13T15:00:00+0200,3685.02,3741.7,544,395.33,4950,1252.57,1264,279.71,3687,972.86
2016-07-13T14:00:00Z,2016-07-13T16:00:00+0200,3612.68,3663.8,544,336.1,4950,1313.23,1264,256.6,3687,1056.63
2016-07-13T15:00:00Z,2016-07-13T17:00:00+0200,3787.02,3774.2,544,277.5,4950,1367.52,1264,301.18,3687,1066.34
2016-07-13T16:00:00Z,2016-07-13T18:00:00+0200,3746.29,3703.7,544,191.97,4950,1255.08,1264,292.12,3687,962.96
2016-07-13T17:00:00Z,2016-07-13T19:00:00+0200,3541.66,3510.3,544,105.67,4950,1238.18,1264,394.01,3687,844.17
2016-07-13T18:00:00Z,2016-07-13T20:00:00+0200,3345.32,3304.1,544,38.83,4950,1105.57,1264,365.48,3687,740.09
2016-07-13T19:00:00Z,2016-07-13T21:00:00+0200,3229.19,3123.1,544,6.46,4950,1172.68,1264,437.2,3687,735.48
2016-07-13T20:00:00Z,2016-07-13T22:00:00+0200,3150.43,3016.5,544,0.04,4950,1190.43,1264,418.96,3687,771.47
2016-07-13T21:00:00Z,2016-07-13T23:00:00+0200,2953.49,2830,544,0,4950,1387.47,1264,553.55,3687,833.92
2016-07-13T22:00:00Z,2016-07-14T00:00:00+0200,2734.48,2706,544,0,4950,1547.51,1264,623.78,3687,923.73
2016-07-13T23:00:00Z,2016-07-14T01:00:00+0200,2595.71,2576,544,0,4950,1595.54,1264,656.72,3687,938.82
2016-07-14T00:00:00Z,2016-07-14T02:00:00+0200,2524.86,2521.5,544,0,4950,1590.62,1264,658.35,3687,932.27
2016-07-14T01:00:00Z,2016-07-14T03:00:00+0200,2524.25,2500.5,544,0,4950,1500.12,1264,618.59,3687,881.53
2016-07-14T02:00:00Z,2016-07-14T04:00:00+0200,2539.11,2513.4,544,0.03,4950,1323.62,1264,534.78,3687,788.84
2016-07-14T03:00:00Z,2016-07-14T05:00:00+0200,2679.26,2676.8,544,6.12,4950,1143.29,1264,541.26,3687,602.03
2016-07-14T04:00:00Z,2016-07-14T06:00:00+0200,3082.87,3121.2,544,31.16,4950,967.12,1264,508.4,3687,458.72
